cs,species,extant,community,class
63,boana_paranaiba,1,Community,Mammals
63,leptodactylus_podicipinus,1,Community,Mammals
63,allobates_goianus,1,Community,Mammals
63,pseudopaludicola_saltica,1,Community,Mammals
63,bokermannohyla_sapiranga,1,Community,Mammals
63,ololygon_skaios,1,Community,Mammals
63,ololygon_skaios,1,Community,Mammals
63,aplastodiscus_lutzorum,1,Community,Mammals
63,proceratophrys_goyana,1,Community,Mammals
63,scinax_x-signatus,1,Community,Mammals
63,chiasmocleis_albopunctata,1,Community,Mammals
63,leptodactylus_mystacinus,1,Community,Mammals
63,scinax_fuscomarginatus,1,Community,Mammals
63,pseudopaludicola_mystacalis,1,Community,Mammals
63,barycholos_ternetzi,1,Community,Mammals
63,boana_albopunctata,1,Community,Mammals
63,trachycephalus_typhonius,1,Community,Mammals
63,pithecopus_oreades,1,Community,Mammals
63,leptodactylus_spixi,1,Community,Mammals
64,leporillu,0,Community,Mammals
64,aspidites_ramsayi,1,Community,Mammals
64,egernia_stokesii,1,Community,Mammals
64,ctenophorus_nuchalis,1,Community,Mammals
64,ctenophorus_tjantjalka,1,Community,Mammals
64,delma_fraseri,1,Community,Mammals
64,ctenotus_helenae,1,Community,Mammals
64,egernia_kingii,1,Community,Mammals
64,nephrurus_levis,1,Community,Mammals
64,diplodactylus_granariensis,1,Community,Mammals
64,liopholis_striata,1,Community,Mammals
64,antaresia_perthensis,1,Community,Mammals
64,antaresia_stimsoni,1,Community,Mammals
64,aspidites_melanocephalus,1,Community,Mammals
64,diporiphora_reginae,1,Community,Mammals
64,diporiphora_valens,1,Community,Mammals
64,gowidon_longirostris,1,Community,Mammals
64,varanus_panoptes,1,Community,Mammals
64,acanthophis_pyrrhus,1,Community,Mammals
64,furina_ornata,1,Community,Mammals
64,pseudechis_australis,1,Community,Mammals
64,pseudonaja_modesta,1,Community,Mammals
64,heteronotia_binoei,1,Community,Mammals
64,ctenophorus_rufescens,1,Community,Mammals
64,ctenophorus_cristatus,1,Community,Mammals
64,ctenophorus_fordi,1,Community,Mammals
64,ctenophorus_isolepis,1,Community,Mammals
64,ctenophorus_reticulatus,1,Community,Mammals
64,ctenophorus_scutulatus,1,Community,Mammals
64,diporiphora_amphiboluroides,1,Community,Mammals
64,pogona_minor,1,Community,Mammals
64,pogona_vitticeps,1,Community,Mammals
64,tympanocryptis_tetraporophora,1,Community,Mammals
64,varanus_brevicauda,1,Community,Mammals
64,varanus_eremius,1,Community,Mammals
64,varanus_gilleni,1,Community,Mammals
64,varanus_gouldii,1,Community,Mammals
64,varanus_tristis,1,Community,Mammals
64,crenadactylus_ocellatus,1,Community,Mammals
64,diplodactylus_kenneallyi,1,Community,Mammals
64,lucasium_bungabinna,1,Community,Mammals
64,rhynchoedura_eyrensis,1,Community,Mammals
64,strophurus_elderi,1,Community,Mammals
64,demansia_reticulata,1,Community,Mammals
64,suta_monachus,1,Community,Mammals
64,simoselaps_anomalus,1,Community,Mammals
64,suta_suta,1,Community,Mammals
64,gehyra_punctata,1,Community,Mammals
64,gehyra_variegata,1,Community,Mammals
64,delma_borea,1,Community,Mammals
64,delma_nasuta,1,Community,Mammals
64,delma_petersoni,1,Community,Mammals
64,pygopus_nigriceps,1,Community,Mammals
64,anilios_margaretae,1,Community,Mammals
64,ctenophorus_graafi,1,Community,Mammals
64,ctenophorus_slateri,1,Community,Mammals
64,crenadactylus_pilbarensis,1,Community,Mammals
64,cryptoblepharus_australis,1,Community,Mammals
64,cryptoblepharus_buchananii,1,Community,Mammals
64,cryptoblepharus_ochrus,1,Community,Mammals
64,cryptoblepharus_plagiocephalus,1,Community,Mammals
64,ctenotus_ariadnae,1,Community,Mammals
64,ctenotus_atlas,1,Community,Mammals
64,ctenotus_calurus,1,Community,Mammals
64,ctenotus_grandis,1,Community,Mammals
64,ctenotus_mimetes,1,Community,Mammals
64,ctenotus_nasutus,1,Community,Mammals
64,ctenotus_saxatilis,1,Community,Mammals
64,ctenotus_schomburgkii,1,Community,Mammals
64,ctenotus_uber,1,Community,Mammals
64,cyclodomorphus_melanops,1,Community,Mammals
64,egernia_depressa,1,Community,Mammals
64,egernia_eos,1,Community,Mammals
64,egernia_formosa,1,Community,Mammals
64,eremiascincus_richardsonii,1,Community,Mammals
64,lerista_bipes,1,Community,Mammals
64,lerista_desertorum,1,Community,Mammals
64,lerista_eupoda,1,Community,Mammals
64,lerista_kingi,1,Community,Mammals
64,lerista_muelleri,1,Community,Mammals
64,lerista_timida,1,Community,Mammals
64,lerista_speciosa,1,Community,Mammals
64,menetia_greyii,1,Community,Mammals
64,morethia_butleri,1,Community,Mammals
64,tiliqua_multifasciata,1,Community,Mammals
64,tiliqua_occipitalis,1,Community,Mammals
64,tiliqua_scincoides,1,Community,Mammals
64,carlia_triacantha,1,Community,Mammals
64,ctenotus_piankai,1,Community,Mammals
64,ctenotus_septenarius,1,Community,Mammals
64,liopholis_kintorei,1,Community,Mammals
64,ctenophorus_ornatus,1,Community,Mammals
64,vermicella_snelli,1,Community,Mammals
64,lerista_taeniata,1,Community,Mammals
64,proablepharus_reginae,1,Community,Mammals
64,nephrurus_wheeleri,1,Community,Mammals
64,anilios_endoterus,1,Community,Mammals
64,gehyra_pilbara,1,Community,Mammals
64,morethia_boulengeri,1,Community,Mammals
64,ctenotus_leonhardii,1,Community,Mammals
64,strophurus_ciliaris,1,Community,Mammals
64,anilios_hamatus,1,Community,Mammals
64,anilios_bicolor,1,Community,Mammals
64,liopholis_inornata,1,Community,Mammals
64,strophurus_jeanae,1,Community,Mammals
64,anilios_waitii,1,Community,Mammals
64,underwoodisaurus_milii,1,Community,Mammals
64,diporiphora_winneckei,1,Community,Mammals
64,lialis_burtonis,1,Community,Mammals
64,acanthophis_wellsi,1,Community,Mammals
64,demansia_calodera,1,Community,Mammals
64,demansia_shinei,1,Community,Mammals
64,oxyuranus_temporalis,1,Community,Mammals
64,pseudechis_butleri,1,Community,Mammals
64,pseudonaja_mengdeni,1,Community,Mammals
64,ctenophorus_caudicinctus,1,Community,Mammals
64,ctenophorus_clayi,1,Community,Mammals
64,ctenophorus_maculatus,1,Community,Mammals
64,ctenophorus_pictus,1,Community,Mammals
64,ctenophorus_salinarum,1,Community,Mammals
64,diporiphora_paraconvergens,1,Community,Mammals
64,moloch_horridus,1,Community,Mammals
64,tympanocryptis_centralis,1,Community,Mammals
64,varanus_acanthurus,1,Community,Mammals
64,varanus_bushi,1,Community,Mammals
64,varanus_caudolineatus,1,Community,Mammals
64,varanus_giganteus,1,Community,Mammals
64,tympanocryptis_pseudopsephos,1,Community,Mammals
64,nephrurus_amyae,1,Community,Mammals
64,nephrurus_laevissimus,1,Community,Mammals
64,nephrurus_vertebralis,1,Community,Mammals
64,diplodactylus_bilybara,1,Community,Mammals
64,diplodactylus_laevis,1,Community,Mammals
64,diplodactylus_conspicillatus,1,Community,Mammals
64,diplodactylus_galeatus,1,Community,Mammals
64,diplodactylus_pulcher,1,Community,Mammals
64,diplodactylus_tessellatus,1,Community,Mammals
64,diplodactylus_wiru,1,Community,Mammals
64,lucasium_damaeum,1,Community,Mammals
64,lucasium_squarrosum,1,Community,Mammals
64,lucasium_stenodactylus,1,Community,Mammals
64,oedura_fimbria,1,Community,Mammals
64,rhynchoedura_ornata,1,Community,Mammals
64,strophurus_assimilis,1,Community,Mammals
64,strophurus_intermedius,1,Community,Mammals
64,strophurus_strophurus,1,Community,Mammals
64,strophurus_wellingtonae,1,Community,Mammals
64,strophurus_wilsoni,1,Community,Mammals
64,brachyurophis_approximans,1,Community,Mammals
64,brachyurophis_fasciolatus,1,Community,Mammals
64,brachyurophis_semifasciatus,1,Community,Mammals
64,narophis_bimaculatus,1,Community,Mammals
64,simoselaps_bertholdi,1,Community,Mammals
64,suta_fasciata,1,Community,Mammals
64,suta_punctata,1,Community,Mammals
64,gehyra_montium,1,Community,Mammals
64,gehyra_pulingka,1,Community,Mammals
64,gehyra_purpurascens,1,Community,Mammals
64,gehyra_versicolor,1,Community,Mammals
64,aprasia_inaurita,1,Community,Mammals
64,aprasia_picturata,1,Community,Mammals
64,delma_australis,1,Community,Mammals
64,delma_butleri,1,Community,Mammals
64,delma_desmosa,1,Community,Mammals
64,delma_pax,1,Community,Mammals
64,delma_tincta,1,Community,Mammals
64,anilios_bituberculatus,1,Community,Mammals
64,anilios_centralis,1,Community,Mammals
64,anilios_grypus,1,Community,Mammals
64,ctenophorus_infans,1,Community,Mammals
64,crenadactylus_horni,1,Community,Mammals
64,ctenotus_alacer,1,Community,Mammals
64,ctenotus_brooksi,1,Community,Mammals
64,ctenotus_dux,1,Community,Mammals
64,ctenotus_greeri,1,Community,Mammals
64,ctenotus_hanloni,1,Community,Mammals
64,ctenotus_labillardieri,1,Community,Mammals
64,ctenotus_leae,1,Community,Mammals
64,ctenotus_pantherinus,1,Community,Mammals
64,ctenotus_quattuordecimlineatus,1,Community,Mammals
64,ctenotus_regius,1,Community,Mammals
64,ctenotus_severus,1,Community,Mammals
64,ctenotus_strauchii,1,Community,Mammals
64,eremiascincus_pallidus,1,Community,Mammals
64,eremiascincus_phantasmus,1,Community,Mammals
64,lerista_amicorum,1,Community,Mammals
64,lerista_gerrardii,1,Community,Mammals
64,lerista_ips,1,Community,Mammals
64,lerista_labialis,1,Community,Mammals
64,lerista_macropisthopus,1,Community,Mammals
64,lerista_neander,1,Community,Mammals
64,lerista_nichollsi,1,Community,Mammals
64,lerista_xanthura,1,Community,Mammals
64,morethia_adelaidensis,1,Community,Mammals
64,morethia_ruficauda,1,Community,Mammals
64,notoscincus_ornatus,1,Community,Mammals
64,liopholis_margaretae,1,Community,Mammals
64,chalinolobus_gouldii,1,Community,Mammals
64,dasycercus_blythi,1,Community,Mammals
64,vespadelus_baverstocki,1,Community,Mammals
64,isoodon_auratus,1,Community,Mammals
64,lagorchestes_hirsutus,1,Community,Mammals
64,leggadina_forresti,1,Community,Mammals
64,macrotis_lagotis,1,Community,Mammals
64,notoryctes_caurinus,1,Community,Mammals
64,notoryctes_typhlops,1,Community,Mammals
64,scotorepens_greyii,1,Community,Mammals
64,petrogale_lateralis,1,Community,Mammals
64,pseudomys_desertor,1,Community,Mammals
64,pseudomys_desertor,1,Community,Mammals
64,saccolaimus_flaviventris,1,Community,Mammals
64,taphozous_georgianus,1,Community,Mammals
64,taphozous_hilli,1,Community,Mammals
64,zyzomys_argurus,1,Community,Mammals
64,dasykaluta_rosamondae,1,Community,Mammals
64,ningaui_ridei,1,Community,Mammals
64,ningaui_timealeyi,1,Community,Mammals
64,pseudantechinus_macdonnellensis,1,Community,Mammals
64,pseudantechinus_woolleyae,1,Community,Mammals
64,sminthopsis_crassicaudata,1,Community,Mammals
64,sminthopsis_hirtipes,1,Community,Mammals
64,sminthopsis_macroura,1,Community,Mammals
64,sminthopsis_ooldea,1,Community,Mammals
64,sminthopsis_youngsoni,1,Community,Mammals
64,osphranter_rufus,1,Community,Mammals
64,tachyglossus_aculeatus,1,Community,Mammals
64,pseudomys_chapmani,1,Community,Mammals
64,pseudantechinus_roryi,1,Community,Mammals
64,setirostris_eleryi,1,Community,Mammals
64,ozimops_petersi,1,Community,Mammals
64,ozimops_planiceps,1,Community,Mammals
64,nyctophilus_major,1,Community,Mammals
64,pseudomys_gouldii,1,Community,Mammals
64,antechinomys_laniger,1,Community,Mammals
64,chalinolobus_morio,1,Community,Mammals
64,vespadelus_finlaysoni,1,Community,Mammals
64,leporillus_apicalis,1,Community,Mammals
64,macroderma_gigas,1,Community,Mammals
64,mus_musculus,1,Community,Mammals
64,notomys_alexis,1,Community,Mammals
64,notomys_mitchellii,1,Community,Mammals
64,scotorepens_balstoni,1,Community,Mammals
64,nyctophilus_geoffroyi,1,Community,Mammals
64,pseudomys_hermannsburgensis,1,Community,Mammals
64,rattus_villosissimus,1,Community,Mammals
64,austronomus_australis,1,Community,Mammals
64,vulpes_vulpes,1,Community,Mammals
64,antechinomys_longicaudatus,1,Community,Mammals
64,macropus_fuliginosus,1,Community,Mammals
64,osphranter_robustus,1,Community,Mammals
64,trichosurus_vulpecula,1,Community,Mammals
64,pseudomys_bolami,1,Community,Mammals
64,ozimops_lumsdenae,1,Community,Mammals
64,planigale_kendricki,1,Community,Mammals
64,cyclorana_occidentalis,1,Community,Mammals
64,cyclorana_platycephala,1,Community,Mammals
64,litoria_rubella,1,Community,Mammals
64,neobatrachus_sutor,1,Community,Mammals
64,platyplectrum_spenceri,1,Community,Mammals
64,pseudophryne_robinsoni,1,Community,Mammals
64,neobatrachus_wilsmorei,1,Community,Mammals
64,notaden_nichollsi,1,Community,Mammals
64,pseudophryne_occidentalis,1,Community,Mammals
64,cyclorana_maini,1,Community,Mammals
64,neobatrachus_sudelli,1,Community,Mammals
65,elaphurus_,0,Community,Mammals
65,sphenomorphus_indicus,1,Community,Mammals
65,calamaria_septentrionalis,1,Community,Mammals
65,hydrophis_platurus,1,Community,Mammals
65,oocatochus_rufodorsatus,1,Community,Mammals
65,pareas_boulengeri,1,Community,Mammals
65,gekko_swinhonis,1,Community,Mammals
65,hebius_craspedogaster,1,Community,Mammals
65,elaphe_davidi,1,Community,Mammals
65,rhabdophis_tigrinus,1,Community,Mammals
65,lycodon_rufozonatus,1,Community,Mammals
65,sibynophis_chinensis,1,Community,Mammals
65,plestiodon_elegans,1,Community,Mammals
65,takydromus_septentrionalis,1,Community,Mammals
65,scincella_modesta,1,Community,Mammals
65,eretmochelys_imbricata,1,Community,Mammals
65,lepidochelys_olivacea,1,Community,Mammals
65,elaphe_dione,1,Community,Mammals
65,oligodon_chinensis,1,Community,Mammals
65,orientocoluber_spinalis,1,Community,Mammals
65,elaphe_carinata,1,Community,Mammals
65,ptyas_dhumnades,1,Community,Mammals
65,euprepiophis_mandarinus,1,Community,Mammals
65,elaphe_taeniura,1,Community,Mammals
65,plestiodon_capito,1,Community,Mammals
65,elaphe_anomala,1,Community,Mammals
65,eremias_argus,1,Community,Mammals
65,eremias_brenchleyi,1,Community,Mammals
65,takydromus_wolteri,1,Community,Mammals
65,dopasia_harti,1,Community,Mammals
65,phrynocephalus_frontalis,1,Community,Mammals
65,apodemus_peninsulae,1,Community,Mammals
65,balaenoptera_acutorostrata,1,Community,Mammals
65,balaenoptera_borealis,1,Community,Mammals
65,balaenoptera_physalus,1,Community,Mammals
65,catopuma_temminckii,1,Community,Mammals
65,cricetulus_barabensis,1,Community,Mammals
65,globicephala_macrorhynchus,1,Community,Mammals
65,kogia_breviceps,1,Community,Mammals
65,lagenorhynchus_obliquidens,1,Community,Mammals
65,lasiopodomys_mandarinus,1,Community,Mammals
65,lutra_lutra,1,Community,Mammals
65,murina_leucogaster,1,Community,Mammals
65,myospalax_psilurus,1,Community,Mammals
65,myotis_pequinius,1,Community,Mammals
65,myotis_pilosus,1,Community,Mammals
65,panthera_pardus,1,Community,Mammals
65,panthera_tigris,1,Community,Mammals
65,pipistrellus_abramus,1,Community,Mammals
65,pseudorca_crassidens,1,Community,Mammals
65,rattus_rattus,1,Community,Mammals
65,rhinolophus_ferrumequinum,1,Community,Mammals
65,steno_bredanensis,1,Community,Mammals
65,ursus_thibetanus,1,Community,Mammals
65,ziphius_cavirostris,1,Community,Mammals
65,erinaceus_amurensis,1,Community,Mammals
65,mesechinus_dauuricus,1,Community,Mammals
65,chimarrogale_himalayica,1,Community,Mammals
65,lepus_tolai,1,Community,Mammals
65,scaptochirus_moschatus,1,Community,Mammals
65,melogale_moschata,1,Community,Mammals
65,mustela_sibirica,1,Community,Mammals
65,viverricula_indica,1,Community,Mammals
65,physeter_macrocephalus,1,Community,Mammals
65,meles_leucurus,1,Community,Mammals
65,arctonyx_albogularis,1,Community,Mammals
65,arctonyx_albogularis,1,Community,Mammals
65,cnephaeus_pachyomus,1,Community,Mammals
65,myotis_fimbriatus,1,Community,Mammals
65,apodemus_agrarius,1,Community,Mammals
65,balaenoptera_musculus,1,Community,Mammals
65,canis_lupus,1,Community,Mammals
65,crocidura_shantungensis,1,Community,Mammals
65,elaphurus_davidianus,1,Community,Mammals
65,eschrichtius_robustus,1,Community,Mammals
65,hydropotes_inermis,1,Community,Mammals
65,kogia_sima,1,Community,Mammals
65,megaptera_novaeangliae,1,Community,Mammals
65,micromys_minutus,1,Community,Mammals
65,mus_musculus,1,Community,Mammals
65,niviventer_confucianus,1,Community,Mammals
65,nyctereutes_procyonoides,1,Community,Mammals
65,orcinus_orca,1,Community,Mammals
65,rattus_tanezumi,1,Community,Mammals
65,spermophilus_dauricus,1,Community,Mammals
65,stenella_attenuata,1,Community,Mammals
65,stenella_coeruleoalba,1,Community,Mammals
65,stenella_longirostris,1,Community,Mammals
65,eutamias_sibiricus,1,Community,Mammals
65,tscherskia_triton,1,Community,Mammals
65,tursiops_truncatus,1,Community,Mammals
65,vespertilio_sinensis,1,Community,Mammals
65,vulpes_vulpes,1,Community,Mammals
65,mustela_eversmanii,1,Community,Mammals
65,crocidura_lasiura,1,Community,Mammals
65,urva_urva,1,Community,Mammals
65,paguma_larvata,1,Community,Mammals
65,neophocaena_asiaeorientalis,1,Community,Mammals
65,sus_scrofa,1,Community,Mammals
65,myotis_davidii,1,Community,Mammals
65,myotis_laniger,1,Community,Mammals
65,hypsugo_alaschanicus,1,Community,Mammals
65,delphinus_delphis,1,Community,Mammals
65,sciurus_vulgaris,1,Community,Mammals
65,prionailurus_bengalensis,1,Community,Mammals
65,fejervarya_multistriata,1,Community,Mammals
65,rana_chensinensis,1,Community,Mammals
65,strauchbufo_raddei,1,Community,Mammals
65,polypedates_braueri,1,Community,Mammals
65,pelophylax_nigromaculatus,1,Community,Mammals
65,dryophytes_immaculatus,1,Community,Mammals
65,hoplobatrachus_rugulosus,1,Community,Mammals
65,kaloula_borealis,1,Community,Mammals
65,bufo_gargarizans,1,Community,Mammals
65,fejervarya_kawamurai,1,Community,Mammals
65,pelophylax_plancyi,1,Community,Mammals
65,sphenomorphus_indicus,1,Community,Mammals
65,oocatochus_rufodorsatus,1,Community,Mammals
65,plagiopholis_styani,1,Community,Mammals
65,gekko_swinhonis,1,Community,Mammals
65,protobothrops_mucrosquamatus,1,Community,Mammals
65,deinagkistrodon_acutus,1,Community,Mammals
65,hebius_craspedogaster,1,Community,Mammals
65,pseudoxenodon_macrops,1,Community,Mammals
65,sinomicrurus_macclellandi,1,Community,Mammals
65,rhabdophis_tigrinus,1,Community,Mammals
65,trimerodytes_annularis,1,Community,Mammals
65,lycodon_rufozonatus,1,Community,Mammals
65,trimerodytes_percarinatus,1,Community,Mammals
65,lycodon_fasciatus,1,Community,Mammals
65,achalinus_spinalis,1,Community,Mammals
65,sibynophis_chinensis,1,Community,Mammals
65,gekko_japonicus,1,Community,Mammals
65,plestiodon_elegans,1,Community,Mammals
65,takydromus_septentrionalis,1,Community,Mammals
65,scincella_modesta,1,Community,Mammals
65,plestiodon_chinensis,1,Community,Mammals
65,elaphe_dione,1,Community,Mammals
65,indotyphlops_braminus,1,Community,Mammals
65,hemidactylus_garnotii,1,Community,Mammals
65,protobothrops_jerdonii,1,Community,Mammals
65,oligodon_chinensis,1,Community,Mammals
65,orientocoluber_spinalis,1,Community,Mammals
65,elaphe_carinata,1,Community,Mammals
65,elaphe_bimaculata,1,Community,Mammals
65,ptyas_major,1,Community,Mammals
65,boiga_kraepelini,1,Community,Mammals
65,ptyas_dhumnades,1,Community,Mammals
65,lycodon_ruhstrati,1,Community,Mammals
65,trimeresurus_stejnegeri,1,Community,Mammals
65,euprepiophis_mandarinus,1,Community,Mammals
65,pseudoxenodon_stejnegeri,1,Community,Mammals
65,elaphe_taeniura,1,Community,Mammals
65,opisthotropis_latouchii,1,Community,Mammals
65,plestiodon_capito,1,Community,Mammals
65,eremias_argus,1,Community,Mammals
65,lycodon_liuchengchaoi,1,Community,Mammals
65,diploderma_micangshanensis,1,Community,Mammals
65,diploderma_splendidum,1,Community,Mammals
65,sphenomorphus_incognitus,1,Community,Mammals
65,apodemus_peninsulae,1,Community,Mammals
65,callosciurus_erythraeus,1,Community,Mammals
65,catopuma_temminckii,1,Community,Mammals
65,ia_io,1,Community,Mammals
65,lipotes_vexillifer,1,Community,Mammals
65,lutra_lutra,1,Community,Mammals
65,murina_leucogaster,1,Community,Mammals
65,myospalax_psilurus,1,Community,Mammals
65,myotis_pequinius,1,Community,Mammals
65,niviventer_fulvescens,1,Community,Mammals
65,panthera_pardus,1,Community,Mammals
65,panthera_tigris,1,Community,Mammals
65,pipistrellus_abramus,1,Community,Mammals
65,rattus_rattus,1,Community,Mammals
65,rhinolophus_ferrumequinum,1,Community,Mammals
65,ursus_thibetanus,1,Community,Mammals
65,erinaceus_amurensis,1,Community,Mammals
65,mesechinus_dauuricus,1,Community,Mammals
65,chimarrogale_himalayica,1,Community,Mammals
65,lepus_tolai,1,Community,Mammals
65,scaptochirus_moschatus,1,Community,Mammals
65,melogale_moschata,1,Community,Mammals
65,mustela_sibirica,1,Community,Mammals
65,viverra_zibetha,1,Community,Mammals
65,viverricula_indica,1,Community,Mammals
65,muntiacus_reevesi,1,Community,Mammals
65,meles_leucurus,1,Community,Mammals
65,nyctalus_plancyi,1,Community,Mammals
65,crocidura_attenuata,1,Community,Mammals
65,arctonyx_albogularis,1,Community,Mammals
65,arctonyx_albogularis,1,Community,Mammals
65,cnephaeus_pachyomus,1,Community,Mammals
65,apodemus_agrarius,1,Community,Mammals
65,canis_lupus,1,Community,Mammals
65,crocidura_shantungensis,1,Community,Mammals
65,elaphodus_cephalophus,1,Community,Mammals
65,elaphurus_davidianus,1,Community,Mammals
65,eothenomys_melanogaster,1,Community,Mammals
65,hipposideros_pratti,1,Community,Mammals
65,hystrix_brachyura,1,Community,Mammals
65,macaca_mulatta,1,Community,Mammals
65,micromys_minutus,1,Community,Mammals
65,mus_musculus,1,Community,Mammals
65,neofelis_nebulosa,1,Community,Mammals
65,niviventer_confucianus,1,Community,Mammals
65,nyctereutes_procyonoides,1,Community,Mammals
65,ondatra_zibethicus,1,Community,Mammals
65,rattus_nitidus,1,Community,Mammals
65,rattus_tanezumi,1,Community,Mammals
65,scotomanes_ornatus,1,Community,Mammals
65,spermophilus_dauricus,1,Community,Mammals
65,eutamias_sibiricus,1,Community,Mammals
65,tscherskia_triton,1,Community,Mammals
65,vespertilio_sinensis,1,Community,Mammals
65,vulpes_vulpes,1,Community,Mammals
65,mustela_eversmanii,1,Community,Mammals
65,rhinolophus_sinicus,1,Community,Mammals
65,paguma_larvata,1,Community,Mammals
65,neophocaena_asiaeorientalis,1,Community,Mammals
65,sus_scrofa,1,Community,Mammals
65,myotis_davidii,1,Community,Mammals
65,hypsugo_alaschanicus,1,Community,Mammals
65,prionailurus_bengalensis,1,Community,Mammals
65,fejervarya_multistriata,1,Community,Mammals
65,pelophylax_hubeiensis,1,Community,Mammals
65,rana_chensinensis,1,Community,Mammals
65,microhyla_fissipes,1,Community,Mammals
65,rana_zhenhaiensis,1,Community,Mammals
65,strauchbufo_raddei,1,Community,Mammals
65,polypedates_braueri,1,Community,Mammals
65,pelophylax_nigromaculatus,1,Community,Mammals
65,hoplobatrachus_rugulosus,1,Community,Mammals
65,kaloula_borealis,1,Community,Mammals
65,bufo_gargarizans,1,Community,Mammals
65,fejervarya_kawamurai,1,Community,Mammals
65,pelophylax_plancyi,1,Community,Mammals
65,odorrana_schmackeri,1,Community,Mammals
65,quasipaa_boulengeri,1,Community,Mammals
65,hylarana_guentheri,1,Community,Mammals
66,scelotes,0,Community,Reptiles
66,caretta_caretta,1,Community,Reptiles
66,chelonia_mydas,1,Community,Reptiles
66,lycodonomorphus_inornatus,1,Community,Reptiles
66,amblyodipsas_concolor,1,Community,Reptiles
66,aparallactus_capensis,1,Community,Reptiles
66,chamaeleo_dilepis,1,Community,Reptiles
66,hydrophis_platurus,1,Community,Reptiles
66,hemidactylus_mabouia,1,Community,Reptiles
66,varanus_niloticus,1,Community,Reptiles
66,crotaphopeltis_hotamboeia,1,Community,Reptiles
66,dasypeltis_inornata,1,Community,Reptiles
66,dendroaspis_angusticeps,1,Community,Reptiles
66,psammophylax_rhombeatus,1,Community,Reptiles
66,atractaspis_bibronii,1,Community,Reptiles
66,agama_aculeata,1,Community,Reptiles
66,trachylepis_varia,1,Community,Reptiles
66,trachylepis_varia,1,Community,Reptiles
66,trachylepis_varia,1,Community,Reptiles
66,trachylepis_varia,1,Community,Reptiles
66,trachylepis_varia,1,Community,Reptiles
66,varanus_albigularis,1,Community,Reptiles
66,afrotyphlops_bibronii,1,Community,Reptiles
66,scelotes_guentheri,1,Community,Reptiles
66,pseudaspis_cana,1,Community,Reptiles
66,macrelaps_microlepidotus,1,Community,Reptiles
66,lycodonomorphus_laevissimus,1,Community,Reptiles
66,lycodonomorphus_rufulus,1,Community,Reptiles
66,philothamnus_occidentalis,1,Community,Reptiles
66,chamaesaura_anguina,1,Community,Reptiles
66,chamaesaura_macrolepis,1,Community,Reptiles
66,elapsoidea_sundevallii,1,Community,Reptiles
66,trachylepis_capensis,1,Community,Reptiles
66,tetradactylus_africanus,1,Community,Reptiles
66,pelomedusa_galeata,1,Community,Reptiles
66,afroedura_pondolia,1,Community,Reptiles
66,dermochelys_coriacea,1,Community,Reptiles
66,eretmochelys_imbricata,1,Community,Reptiles
66,indotyphlops_braminus,1,Community,Reptiles
66,lamprophis_aurora,1,Community,Reptiles
66,duberria_lutrix,1,Community,Reptiles
66,gracililima_nyassae,1,Community,Reptiles
66,dendroaspis_polylepis,1,Community,Reptiles
66,scelotes_mossambicus,1,Community,Reptiles
66,scelotes_inornatus,1,Community,Reptiles
66,lycophidion_capense,1,Community,Reptiles
66,dispholidus_typus,1,Community,Reptiles
66,lygodactylus_capensis,1,Community,Reptiles
66,bitis_arietans,1,Community,Reptiles
66,philothamnus_semivariegatus,1,Community,Reptiles
66,panaspis_wahlbergii,1,Community,Reptiles
66,gerrhosaurus_flavigularis,1,Community,Reptiles
66,amblyodipsas_polylepis,1,Community,Reptiles
66,python_natalensis,1,Community,Reptiles
66,causus_rhombeatus,1,Community,Reptiles
66,causus_defilippii,1,Community,Reptiles
66,naja_mossambica,1,Community,Reptiles
66,bradypodion_melanocephalum,1,Community,Reptiles
66,philothamnus_hoplogaster,1,Community,Reptiles
66,leptotyphlops_conjunctus,1,Community,Reptiles
66,leptotyphlops_scutifrons,1,Community,Reptiles
66,psammophis_brevirostris,1,Community,Reptiles
66,psammophis_mossambicus,1,Community,Reptiles
66,limaformosa_capensis,1,Community,Reptiles
66,philothamnus_natalensis,1,Community,Reptiles
66,dasypeltis_scabra,1,Community,Reptiles
66,acontias_plumbeus,1,Community,Reptiles
66,thelotornis_capensis,1,Community,Reptiles
66,boaedon_capensis,1,Community,Reptiles
66,micaelamys_namaquensis,1,Community,Reptiles
66,arctocephalus_pusillus,1,Community,Reptiles
66,balaenoptera_acutorostrata,1,Community,Reptiles
66,balaenoptera_borealis,1,Community,Reptiles
66,balaenoptera_edeni,1,Community,Reptiles
66,balaenoptera_physalus,1,Community,Reptiles
66,balaenoptera_bonaerensis,1,Community,Reptiles
66,lupulella_mesomelas,1,Community,Reptiles
66,caperea_marginata,1,Community,Reptiles
66,dasymys_incomtus,1,Community,Reptiles
66,poemys_melanotis,1,Community,Reptiles
66,diceros_bicornis,1,Community,Reptiles
66,feresa_attenuata,1,Community,Reptiles
66,globicephala_macrorhynchus,1,Community,Reptiles
66,globicephala_melas,1,Community,Reptiles
66,grammomys_dolichurus,1,Community,Reptiles
66,kogia_breviceps,1,Community,Reptiles
66,lagenodelphis_hosei,1,Community,Reptiles
66,lemniscomys_rosalia,1,Community,Reptiles
66,lissodelphis_peronii,1,Community,Reptiles
66,mastomys_natalensis,1,Community,Reptiles
66,mesoplodon_layardii,1,Community,Reptiles
66,mus_minutoides,1,Community,Reptiles
